"Tumor_T3" "Tumor_T4" "Tumor_T5" "HT1376_1" "HT1376_2" "RT4_1" "RT4_2" "SCABER_1" "SCABER_2" "SW780_1" "SW780_2" "Tumor_T1"
"ENSG00000119328.7" 3.93 3.77 5.65 5.92 4.31 31.5 15.42 33.08 33.97 9.25 8.25 1.92
"ENSG00000119333.7" 5.88 5.31 8.87 294.74 231.2 23.2 10.06 63.16 20.3 52.17 50.36 4.05
"ENSG00000119335.12" 70.12 47.43 90.6 319.72 316.26 505.06 314.17 556.29 608.84 147.3 133.79 36.81
"ENSG00000119383.15" 24.56 20.67 32.41 125.63 77.38 69.6 99.99 93.96 96.08 65.83 59.77 6.29
"ENSG00000119392.10" 6.27 4.59 8.27 14.42 15.88 15.94 16.44 36.72 31.48 10.38 11.17 3.46
"ENSG00000119396.6" 19.71 9.79 16.36 47.93 42.94 75.86 57.01 74.58 74.39 19.52 16.38 4.87
"ENSG00000119397.12" 8.24 5.07 12.25 0.69 1.79 7.68 9.99 12.82 20.69 0.97 3.27 7.11
"ENSG00000119401.10" 4.97 1.94 7.95 13.66 7.32 10.93 16.5 14.02 12.37 6.88 4.74 2.75
"ENSG00000119402.12" 19.42 8.18 16.07 21.46 13.57 33.65 33.62 61.01 63.06 7.2 8.29 8.11
"ENSG00000119403.9" 9.38 3.61 12.39 97.73 62.58 5.76 4.5 77.71 53.63 26.45 22.81 0.88
"ENSG00000119408.12" 12.81 5.5 8.63 2.19 0.75 3.84 6.9 43.46 20.43 28.03 23.21 5.27
"ENSG00000119411.10" 1.98 0.72 0.17 18.22 10.14 7.19 6.4 0.49 0.68 7.9 6.39 2.14
"ENSG00000119414.7" 12.9 6.21 8.41 36.58 30.42 38.98 49.42 66.49 95.91 34.04 30.54 1.98
"ENSG00000119421.5" 12.81 6.56 11.68 193.25 150.14 50.07 28.38 67.39 35.2 235.7 248.08 4.23
"ENSG00000119431.5" 6.49 4.82 3.41 13.08 8.45 13.43 10.42 11.46 5.37 13.53 15.36 2.72
"ENSG00000119440.7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000119446.9" 6.21 2.45 3.44 11.24 11.27 26.47 24.2 25.59 29.72 10.84 7.18 2.44
"ENSG00000119457.7" 2.62 0.1 0.11 0.08 0 0 0.1 0.06 0.27 0 0.02 0.45
"ENSG00000119471.10" 19.5 3.92 5.06 22.06 18.11 22.89 30.74 23.52 45.32 27.91 25.04 11.08
"ENSG00000119487.12" 31.26 11.6 18.12 48.41 33 36.68 52.36 71.92 105.81 32.95 29.93 14.98
"ENSG00000119508.13" 26.34 0.67 4.56 0.06 0.03 0.02 0.13 0.31 0.23 0.02 0 1.17
"ENSG00000119509.8" 9.35 4.07 9.12 1.04 0.65 6.2 6.58 14.1 13.07 2.42 3.85 2.7
"ENSG00000119514.5" 6.86 1.08 1.95 0.13 0.14 3.73 2.45 7 4.61 7.2 5.79 11.23
"ENSG00000119522.11" 4.1 4.05 6.21 14.54 8.12 11.74 11.9 15.99 22.32 3.25 5.15 3.09
"ENSG00000119523.8" 11.52 6.16 8.96 28.93 25.46 37.29 29.53 46.91 40.02 27.74 24.57 3.88
"ENSG00000119535.13" 7.21 8.3 6.62 0.18 0.2 0.6 0.17 0 0.05 0.56 0.05 0.62
"ENSG00000119537.11" 15.55 7.09 17.21 30.56 25.14 59.22 35.84 66.21 51.99 17.64 12.46 2.15
"ENSG00000119541.5" 19.92 8.97 12.85 21.29 19.66 76.08 78.5 51.86 68.29 11.27 8.02 9.88
"ENSG00000119547.5" 0.13 0.09 0.19 0.06 0.2 3.56 19.24 0.29 0.54 0.02 0.05 0.15
"ENSG00000119559.11" 5.25 7.19 6.25 26.17 21.52 29.79 15.06 21 6.13 15.82 14.96 5.67
"ENSG00000119574.8" 1.73 1.48 2.33 1.87 1.21 12.71 12.9 14.63 6.21 5.88 9.26 3.08
"ENSG00000119596.13" 25.59 16.51 20.01 2.89 5.28 48.29 84.51 38.37 45.35 7.22 10.15 19.19
"ENSG00000119599.12" 3.24 3.94 2.98 4.5 2.67 25.29 18.99 33.21 41.53 1.79 2.85 5.47
"ENSG00000119608.8" 0.01 0.1 0.28 0 0 0.16 2.39 0.17 0.11 0.04 0.05 0.49
"ENSG00000119614.2" 0 0 0 0 0 0 0 0 0 0.02 0 0
"ENSG00000119616.7" 12.09 8.93 11.84 19.37 33.58 68.63 69.07 71.7 98.26 20.18 21.15 4.26
"ENSG00000119630.9" 2.76 2.96 2.28 0.23 0.21 3.73 7.15 2.32 2.82 9.33 10.15 0.84
"ENSG00000119632.3" 13.9 10.56 8.2 2.5 3.61 8.88 3.79 19.72 16.05 261.47 207.9 4.23
"ENSG00000119636.11" 3.54 1.08 2.37 1.41 3.01 2.08 0.88 1.62 2.82 4.05 2.54 0.92
"ENSG00000119638.8" 19.06 10.3 12.38 4.11 2.73 43.69 40.32 36 18.93 12.74 13.74 7.96
"ENSG00000119640.4" 5.58 2.6 7.63 25.41 22.45 15.8 27.52 18.23 31.53 30.23 34.51 3.4
"ENSG00000119650.8" 9.13 5.32 9.15 43.41 33.4 37.41 16.2 28.08 17.8 77.12 59.83 5.56
"ENSG00000119655.4" 73 30.67 84.47 127.04 114.32 634.07 468.56 480.41 234 642.1 555.49 31.14
"ENSG00000119660.3" 0 0.37 0 0 0 0 0 0 0 0 0 0
"ENSG00000119661.10" 3.97 1.21 1.55 5.45 1.94 5.86 6.62 17.85 31 8.83 9.16 0.87
"ENSG00000119669.3" 15.08 6.85 8.08 6.51 4.84 51.45 27.5 24.76 10.57 11.92 13.09 12.4
"ENSG00000119673.10" 6.02 1.54 4.13 15.69 11.53 32.06 15.63 45 46.27 7.32 4.96 2.57
"ENSG00000119681.7" 5.4 2.05 26.97 0.41 0.38 5.95 5.59 14 6.4 4.29 7.85 1.09
"ENSG00000119682.12" 8.69 9.08 10.99 3.05 2.33 27.91 52.61 17.91 32.79 6.28 7.93 2.12
"ENSG00000119684.11" 9.93 6.37 8.82 1.65 2.75 26.46 21.99 13.58 16.96 4.3 5.71 5.82
"ENSG00000119685.15" 10.22 6.91 10.4 2.65 2.5 26.24 29.58 32.6 30.25 2.35 5.81 8.57
"ENSG00000119686.5" 1.45 2.08 4.82 0.24 0.49 1.64 1.44 0.96 0.34 0.28 0.34 0.67
"ENSG00000119688.16" 12.44 9.86 9.61 3.26 3.62 53.51 45.67 28.41 26.79 9.21 8.61 16.36
"ENSG00000119689.10" 20.71 12.28 17.93 35.7 21.91 91.69 91.74 80.68 82.81 34.39 31.03 10.33
"ENSG00000119698.7" 0.21 0.2 0.39 0.21 0 16.56 1.61 18.43 37.12 3.34 1.17 0
"ENSG00000119699.3" 18.3 2.09 7.9 0 0 1.61 1.37 2.66 1.06 0.2 0.36 3.37
"ENSG00000119703.12" 0.6 0.55 1.09 0.83 3.16 0.59 1.31 1.71 2.76 0.42 0.47 0.24
"ENSG00000119705.5" 30.02 23.78 23.34 773.83 819.15 307.34 101.82 189.71 88.29 592.99 412.68 15.9
"ENSG00000119707.9" 27.19 18.19 19.74 17.05 67.92 105.6 121.65 78.9 157.23 14.78 32.4 32.98
"ENSG00000119711.8" 6.63 2.03 1.78 1.13 1.93 3.24 3.75 7.93 10.57 5.15 5.57 1.72
"ENSG00000119714.6" 2.28 2.38 4.82 0 0 0.59 2.22 5.15 4.03 0.12 0.18 1.18
"ENSG00000119715.10" 0.09 0.03 0.07 0 0 0 0.1 0.08 0.18 0 0 0
"ENSG00000119718.6" 8.03 5.1 6.98 21.76 11.81 57.5 32.89 28.12 21.77 35.48 26.88 2.93
"ENSG00000119720.13" 4.75 3.83 3.48 3.55 10.95 10.85 19.84 5.06 12.47 5.91 11.62 2.56
"ENSG00000119723.11" 8.07 4.25 6.04 15.12 12.57 22.88 16.05 22.5 15.43 19.31 18.53 5.31
"ENSG00000119725.13" 15.55 10.16 17.96 29.53 17.32 49.66 29.8 34.7 35.15 12.76 9.13 5.98
"ENSG00000119729.6" 45.18 11.16 20.4 8.12 7.21 49.88 54.03 19.14 16.11 21.25 21.27 5.76
"ENSG00000119737.5" 1.18 0.87 0.68 0.32 0.04 1.66 3.81 1.26 1.45 0.14 0.34 0.77
"ENSG00000119760.11" 10 7.01 8.57 10.59 8.44 44.05 32.18 31.75 19.51 11.3 9.78 6
"ENSG00000119771.10" 1.64 1.14 0.22 0.62 0.91 16.18 2.59 8.45 4.59 0.98 1.95 2.29
"ENSG00000119772.12" 6.66 5.43 7.42 0.59 0.71 5.65 5.04 9.7 6.24 0.45 1.36 11.83
"ENSG00000119777.14" 13.18 11.71 10.89 18.06 18.44 56.59 52.08 42.55 36.25 30.29 45.28 11.22
"ENSG00000119778.10" 17.07 7.51 9.02 0.46 0.69 11.77 17.04 4.42 7.92 1.33 1.01 7.82
"ENSG00000119782.9" 2.12 0.17 0.99 2.75 2.59 0.56 0.26 1.12 0.45 2.5 1.47 1.66
"ENSG00000119787.9" 28.37 14.33 20.71 18.81 12.92 79.89 34.11 41.11 47.15 11.67 10.17 5.06
"ENSG00000119801.8" 52.96 18.01 25.89 38.03 25.16 138.41 85.17 37.37 32.01 58.37 48.13 11.27
"ENSG00000119812.14" 9.23 6.65 6.29 9.84 6.47 30.51 32.48 27.47 20.31 8.07 8.27 7.97
"ENSG00000119820.6" 13.14 5.24 9.02 42.65 39.38 16.89 16.81 14.55 18.03 36.7 28.52 1.68
"ENSG00000119844.10" 16.38 10.36 10.68 8.91 12.88 23.6 31.23 19.3 21.87 10.98 10.41 4.26
"ENSG00000119862.8" 3.63 2.91 1.28 6.71 3.81 8.27 14.85 8.06 7.75 19.1 10.67 0.32
"ENSG00000119865.4" 7.92 0.71 1.36 0 0 0 0 0.08 0.02 0.04 0 0.23
"ENSG00000119866.16" 2.51 4.69 1.95 0 0 8.12 5.05 16.41 17.04 0.45 1.03 4.45
"ENSG00000119878.5" 5.49 2.65 2.76 28.3 21.72 8.1 12.5 6.45 7.22 22.99 16.5 2.51
"ENSG00000119888.6" 18.95 9.04 15.26 40.86 40.17 217.31 320.36 117.16 136.31 159.79 177.04 17.31
"ENSG00000119899.11" 6.98 2.43 3.96 14.04 17.44 6.15 19.39 8.2 7.86 5.81 4.69 3.97
"ENSG00000119900.7" 10.43 7.25 4.13 9.14 8.95 0.41 0.91 9.6 15.26 3.17 3.19 0.44
"ENSG00000119906.7" 10.62 7.04 9.74 2.2 1.74 8.92 12.64 14.08 16.56 1.58 2.36 5
"ENSG00000119912.11" 11.84 6.11 7.3 3.7 3.4 26.37 39.05 20 40.49 3.9 3.69 6.63
"ENSG00000119913.4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000119915.4" 0.15 0.16 0.27 0.18 0.27 0.22 0.02 0.3 0.03 1.04 0.92 0
"ENSG00000119917.9" 6.14 31.34 67.11 3.76 6.4 247.4 8.73 145.1 37.46 19.77 17.03 2.34
"ENSG00000119919.9" 0 0.09 0 0 0 0.02 0.01 0 0 0 0 0
"ENSG00000119922.7" 2.76 7.22 34.2 2.97 3.7 242.95 2.22 102.36 17.47 3.47 2.87 0.6
"ENSG00000119927.9" 2.1 0.72 1.85 0.98 0.41 3.55 5.4 5.73 7.14 1.07 0.68 0.41
"ENSG00000119929.8" 10.05 3.71 3.64 22.64 19.04 5.52 5.44 12.17 13.34 16.54 11.3 2.04
"ENSG00000119938.8" 10.09 0.34 0.48 0.33 0.37 22.84 21.97 0.13 0 0.55 0.42 1.27
"ENSG00000119943.6" 3.63 0.81 1.28 0 0 6.26 12.54 5.22 4.22 1.89 2.15 7.67
"ENSG00000119946.9" 0.4 0.71 0.06 0.01 0.18 0.02 0.07 0 0 0.01 0.06 0.04
"ENSG00000119950.16" 8.7 2.05 5.28 1.63 1.35 19.24 27.35 15.26 25.39 5.28 5.16 8.42
"ENSG00000119953.8" 7.61 2.79 7.17 11.73 23.11 59.47 31.05 51.02 35.85 7.78 8.34 7.99
"ENSG00000119965.8" 2.71 2.17 3.15 3.81 2.87 3.44 8.16 5.35 10.91 1.78 1.56 1.23
"ENSG00000119969.10" 8.39 8.79 18.25 10.25 33.94 18.84 28.97 29.42 45.27 7.59 8.48 3.78
"ENSG00000119973.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000119977.16" 12.11 2.68 5.12 5.82 4.87 20.73 19.39 39.77 34.49 6.29 6.22 2.24
"ENSG00000119979.11" 13.3 9.35 10.57 19.2 14.98 39.61 41.66 44.93 38.24 25.12 16.14 4.78
"ENSG00000119986.6" 9.45 2.03 6.55 15.99 10.34 38.44 9.31 32.84 10.49 19.85 21.26 0.82
"ENSG00000120008.11" 18.72 10.23 17.84 6.93 5.39 31.83 42.77 38.05 58.63 6.85 5.85 11.74
"ENSG00000120029.8" 5.86 3.94 4.95 4.21 5.12 9.05 13.66 13.33 19.53 6.25 6.95 3.69
"ENSG00000120049.14" 0.39 0.51 0.48 0 0.04 0.4 1.62 0.83 1.2 0.07 0.05 0.23
"ENSG00000120051.10" 0.11 0.07 0.06 0.15 0.15 0.09 0.11 0.38 0.31 0.05 0.13 0.02
"ENSG00000120053.9" 9.28 5.25 3.75 28.72 17.31 74.21 25.09 69.99 75.43 37.1 33.01 2.74
"ENSG00000120054.7" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120055.5" 0 0.06 0.11 0.41 0.84 0.41 0.77 0.88 0.74 1.39 1.95 1.89
"ENSG00000120057.4" 0.13 0 0 0 0 0 0.08 0 0.04 0 0 0
"ENSG00000120063.5" 27.87 8.63 20.79 12.36 7.76 44.05 55.8 30.01 56.22 10.68 7.82 4.94
"ENSG00000120068.5" 1.7 0.11 0.33 0 0 3.72 2.29 1.81 1.05 0.21 0.25 1.12
"ENSG00000120071.8" 46.93 29.65 46.55 0.94 1.59 32.07 53.8 32.9 45.74 7.38 4.95 56.51
"ENSG00000120075.5" 0.17 0.13 0.22 0 0 3.5 5.74 3.08 1.69 0.36 0.8 0.8
"ENSG00000120088.10" 0.04 0.02 0 0 0 11.12 3.58 0 0 0 0 0
"ENSG00000120093.7" 6.06 3.16 3.43 0 0 13.7 14.05 8.12 5.22 2.03 2.04 3.96
"ENSG00000120094.6" 0.02 0.08 0 0 0 0 0 0.02 0 0 0 0
"ENSG00000120129.5" 680.01 34.14 117.35 90.6 54.02 36.2 8.82 9.84 11.13 61.1 45.45 10.16
"ENSG00000120137.6" 15.12 4.98 8.37 8.36 4.27 21.57 43.23 20.81 54.49 2.58 1.83 8.71
"ENSG00000120149.7" 8.08 0.4 1.93 49.9 37.32 33.9 26.61 2.72 1.91 6.99 7.74 3.47
"ENSG00000120156.16" 4.1 0.4 0.85 0 0 0 0.02 0.03 0.1 0 0 0.16
"ENSG00000120158.7" 4.61 3.06 4.69 18.41 12.93 29.39 20.94 13.43 13.5 5.14 4.81 4.98
"ENSG00000120159.7" 7.33 3.55 6.5 10.65 6.91 29.62 23.01 17.65 19.04 3.29 2.35 5.99
"ENSG00000120160.6" 0.35 0.03 0.14 0 0 0.17 0.22 0.08 0.53 0 0 0
"ENSG00000120162.9" 2.55 1.39 5.2 6.07 4.98 8.6 4.77 7.3 7.39 2.2 2.37 0.78
"ENSG00000120210.6" 0 0 0 0 0 0 0 0 0 0 0 6.32
"ENSG00000120211.4" 0.02 0 0 4.61 4.29 0 0 0 0 0 0 0
"ENSG00000120215.5" 0 0 0.02 0 0 0.1 1.38 0.35 1.14 0.12 0.15 0.7
"ENSG00000120217.9" 1.9 3.72 15.74 9.6 8.26 2.6 0.24 2.44 2.31 3.34 2.32 0.14
"ENSG00000120235.3" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120242.3" 0 0 0 0 0 0 0 0.14 0 0 0 0
"ENSG00000120251.14" 0.03 0 0 0 0 0 0.06 0.03 0.13 0 0 0
"ENSG00000120253.9" 8.24 6.14 6.62 4.83 4.36 16.3 19.77 31.7 38.4 4.01 6.56 6.85
"ENSG00000120254.11" 7.61 6.52 11.66 57.31 59.95 47.48 12.59 50.85 85.44 74.91 63.86 3.87
"ENSG00000120256.5" 18.95 7.48 11.9 15.38 13.67 43.76 34.48 60.78 66.03 17.06 20.82 5.91
"ENSG00000120262.8" 0.86 0.52 0.27 0 0 0.37 0.95 0 0 0.1 0.08 0.06
"ENSG00000120265.12" 14.97 8.97 9.4 119.67 101.13 33.28 31.21 62.81 80.54 64.45 45.5 4.52
"ENSG00000120278.10" 7.92 1.04 1.79 0 0.02 16.69 8.96 0.2 0.6 0.53 0.76 4.99
"ENSG00000120279.6" 5.41 0.36 1.09 0 0 0 0 0 0 0.02 0 0.39
"ENSG00000120280.5" 1.99 1.39 2.06 0.04 0.05 0 0 0 0 0.04 0.05 0.04
"ENSG00000120289.10" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120306.5" 33.02 3.22 7.52 86.4 50.66 140.75 62.4 32.63 25.83 88.64 52.35 7.67
"ENSG00000120314.14" 5.48 6.16 6.22 5.57 4.37 20.37 21.72 21.5 16.52 7.32 10.57 4.62
"ENSG00000120318.11" 4.11 1.64 2.39 0.2 0.27 11.32 8.22 13.05 10.19 4.67 7.27 6.33
"ENSG00000120322.2" 0.75 1.86 1.48 0 0 0.02 0.02 0.26 0.58 0.56 0.6 0.23
"ENSG00000120324.4" 1.05 0.46 0.92 0.02 0 0.03 0.11 0.36 0.59 1.39 0.8 0.27
"ENSG00000120327.4" 2.2 1.8 1.8 0.08 0.06 0.29 1.28 5.7 8.28 0.71 1.13 1.11
"ENSG00000120328.4" 1.06 1.31 0.98 0 0 0.07 0.28 0.03 0.1 0.23 0.82 0.4
"ENSG00000120329.4" 0.42 0.33 0.41 0 0 0 0.02 0.03 0.05 0 0 0
"ENSG00000120332.11" 0.02 0.01 0.11 0 0 0 0 0 0 0 0 0
"ENSG00000120333.4" 7.83 3.46 4.65 49.95 37.87 17.18 14.91 29.19 25.52 27.76 20.07 4.85
"ENSG00000120334.11" 1.82 2.02 2.89 14.24 13.47 5.09 5.67 15.62 20.64 2.85 2.91 0.8
"ENSG00000120337.7" 0.06 0.23 0.14 2.1 0.9 0.17 0.05 1.33 0.56 0.08 0.05 0
"ENSG00000120341.14" 1.12 4.35 1.26 0 0.03 0.18 0.03 4.74 3.78 0.33 0.14 0.72
"ENSG00000120370.8" 4.09 3.49 4.04 2.49 3.11 12.04 13.76 11.39 19.71 0.96 1 3.33
"ENSG00000120436.3" 0.04 0.01 0.04 0 0 0 0 0 0 0 0 0
"ENSG00000120437.7" 4.97 5.19 2.04 65.04 47.1 11.53 24.9 35.49 41.52 18.6 13.41 2.26
"ENSG00000120438.7" 33.39 43.34 25.34 255.27 225.71 123.37 133.43 193.13 260.23 107.99 90.88 28.92
"ENSG00000120440.9" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120451.6" 21.94 15.06 14.13 3.89 4.37 34.88 42.8 22.92 22.74 1.98 2.71 3.24
"ENSG00000120457.7" 0.72 0.1 1.07 0 0 0 0.01 0.07 0.14 1.16 1.51 0.04
"ENSG00000120458.5" 3.92 2.21 4.21 1.53 1.49 11.73 11.86 3.79 4.54 0.88 1.86 1
"ENSG00000120471.10" 0.06 4.01 0.03 0 0 0.4 1.11 1.92 2.65 0 0.07 0
"ENSG00000120498.9" 0.07 0.02 0.16 0.17 0 0 0.01 0 0.02 0 0 0
"ENSG00000120500.13" 0 0 0 0 0 0 0.21 0 0.37 0 0 0
"ENSG00000120509.6" 8.45 6.42 10.73 179.98 137.77 38.84 37.03 25.77 28.57 81.6 66.43 4.73
"ENSG00000120519.10" 5.9 3.77 2.53 2.51 3.11 2.51 3.21 5.89 6.38 1.23 0.99 0.97
"ENSG00000120526.6" 5.48 3.98 6.49 21.72 14.9 24.12 21.1 24.03 38.23 7.72 5.38 1.4
"ENSG00000120533.8" 22.24 20.39 27.19 269.83 215.38 101.99 76.65 112.73 90.81 142.7 124.81 12.37
"ENSG00000120539.10" 3.52 3.49 6.45 7.25 6.73 5.52 4.9 10.79 12.03 2.88 1.98 0.62
"ENSG00000120549.11" 12.68 9.46 9.75 1.54 2.35 22.22 34.38 17.93 30.33 2.4 3.61 14.17
"ENSG00000120555.9" 0.06 0.1 0.06 0 0 0 0.25 0.18 0.24 0 0 0
"ENSG00000120563.4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120586.4" 16.79 3.31 4.9 0 0.01 0 0 0.01 0 0 0 0
"ENSG00000120594.12" 18.53 2.98 10.39 0.82 0.8 12.83 14.29 3 3.06 0 0 1.13
"ENSG00000120616.11" 18.85 9.45 11.7 2.88 4.15 13.94 18.77 12.78 14.63 1.86 1.53 8.19
"ENSG00000120645.7" 0.27 0.12 0.1 0 0 0.03 0.29 0.07 0.07 0 0.03 0.29
"ENSG00000120647.5" 1.5 2.21 2.89 2.89 2.35 12.03 19.86 16.56 19.06 1.82 1.57 2.27
"ENSG00000120656.7" 5.66 3.63 4.55 27.27 25.93 33.23 18.3 30.08 28.36 10.83 11.72 3.93
"ENSG00000120658.8" 1.64 0.11 0.39 0 0.42 0.55 0.41 0.72 0.39 0.11 0.07 0
"ENSG00000120659.10" 0.48 0.43 0.15 0.22 0.14 0 0 0.26 0.14 0 0 0.43
"ENSG00000120662.11" 4.9 3.74 2.93 3.07 3.46 7.41 14.94 8.15 10.26 3.83 2.59 3.35
"ENSG00000120664.6" 0 0.13 0 0.25 0 0.35 0.29 0.23 0.75 0 0 1.59
"ENSG00000120669.11" 0.33 0.05 0 5.39 2.66 0.84 1.08 1.94 0.5 0 0 0
"ENSG00000120675.4" 4.79 2.31 3.06 36.66 39.4 24.49 17.17 27.79 15.87 0.66 0.35 2.09
"ENSG00000120685.15" 7.55 6.02 6.31 2.86 2.13 66.06 54.67 38.4 50.95 3.7 4.33 7.84
"ENSG00000120686.7" 28.49 11.54 13.8 10.3 8.56 54.89 39.65 31.48 36.53 13.68 12.64 7.78
"ENSG00000120688.7" 4.74 2.31 2.63 15.6 51.78 15.61 14.29 12.26 12.06 20.05 22.42 3.25
"ENSG00000120690.9" 31.71 16.76 19.11 6.99 5.75 72.14 62.47 39.16 41.26 6.26 4.02 10.39
"ENSG00000120693.9" 3.31 0.26 0.27 0 0.03 0.15 1.31 0.57 0.25 0 0 0.6
"ENSG00000120694.15" 18.25 27.36 20.16 60.85 97.71 69.65 143.92 79.71 78.33 24.74 25.28 24.64
"ENSG00000120696.8" 2.38 1.39 1.28 5.41 6.08 2.6 4.62 4.6 4.92 5.23 3.68 0.93
"ENSG00000120697.4" 11.8 7.31 7.87 64.32 46.3 33.35 22.86 29.14 23.02 24.27 16.36 3.08
"ENSG00000120699.8" 6.9 5.14 7.18 71.6 57.27 61.64 27.95 40.21 31.39 15.52 13.2 2.02
"ENSG00000120705.8" 35.59 20.08 19.9 59.01 42.28 126.08 131.3 96.31 207.7 26.73 22.71 9.38
"ENSG00000120708.12" 85.06 24.02 282.85 19.78 24.63 11.47 12.48 792.37 1555.47 102.25 108.93 5.67
"ENSG00000120709.6" 7.7 6.26 4.15 6.98 4.51 28.86 26.87 16.99 18 7.05 6.04 5.19
"ENSG00000120725.8" 9.33 11.4 6.74 19.35 24.74 18.84 18.85 30.69 55.17 32.69 31.64 5.3
"ENSG00000120727.8" 26.92 16.01 18.89 124.27 79.94 127.95 229.2 91.3 147.05 63.46 45.6 15.39
"ENSG00000120729.5" 2.86 0 0.11 0 0 0.28 1.5 0.02 0.86 0.21 0 0.5
"ENSG00000120733.9" 17.21 13.55 13.97 4.88 7.32 32.43 48.39 29.06 32.66 5.01 5.08 10.74
"ENSG00000120738.7" 167.59 13.27 42.03 1.98 2.25 174.99 30.87 43.89 66.15 5.93 13.85 24.35
"ENSG00000120742.6" 45.64 39.66 24.8 111.03 76.51 83.67 50.1 72.32 55.62 152.64 109.38 18.63
"ENSG00000120756.8" 12.9 2.35 0.77 7.8 6.51 25.53 55.96 13.93 22.45 9.96 6.38 7.24
"ENSG00000120784.11" 4.97 2.83 6.54 0.1 0.12 10.81 17.41 4.1 5.12 0.67 1.62 2.83
"ENSG00000120798.12" 10.75 7.31 12.7 5.96 5.31 47.47 72.31 40.57 49.27 12.77 12.29 18.46
"ENSG00000120800.4" 4.53 2.03 3.6 1.7 3.49 14.43 16.01 11.31 16.61 0.65 0.69 1.51
"ENSG00000120802.9" 19.78 16.89 33.99 53.61 52.25 109.07 152.1 78.3 118.07 14.59 15.84 9.88
"ENSG00000120805.9" 24.19 7.56 14.16 44.87 32.09 128.61 92.13 77.29 90.86 50.3 34.89 12.24
"ENSG00000120820.8" 10.01 0.76 3.35 0.2 0.12 0.28 0.22 3.98 2.48 0.05 0.12 0.13
"ENSG00000120832.5" 4.02 2.22 1.6 2.33 2.63 7.61 14.03 6.46 5.65 3.42 2.69 2.62
"ENSG00000120833.9" 15.08 1.31 7.9 0.14 0.09 24.12 17.05 19.93 11.7 9.31 6.93 0.86
"ENSG00000120837.3" 12.04 5.01 7.3 17.01 16.37 31.13 31.95 35.29 25.03 9.22 9.07 7.62
"ENSG00000120860.6" 16.86 5.87 9.23 48.01 51.78 61.07 68.26 27.73 34.41 33.64 35.09 10.4
"ENSG00000120868.9" 10.66 4.01 6.42 1.02 1.15 8.75 20.44 5.67 11.83 1.55 1.17 3.13
"ENSG00000120875.4" 36.07 2.13 9.88 67.14 69.1 30.18 28.02 7.51 6.5 10.1 9.01 13.02
"ENSG00000120885.15" 286.43 6.83 159.74 33.11 30.86 257.81 797.16 120.47 39.63 37.13 70.63 160.88
"ENSG00000120889.8" 27.25 6.48 15.22 9.74 7.7 196.04 65.44 39.7 38.55 32.58 33.89 24.26
"ENSG00000120896.9" 9.51 5.06 7.86 15.73 7.57 38.89 30.21 51.33 26.95 35.96 69.33 5.82
"ENSG00000120899.13" 13.17 17.1 11.88 6.02 5.87 28.02 11.51 19.46 22.53 35.07 42.4 6.08
"ENSG00000120903.6" 0 0 0 0 0 0.03 0.01 0.03 0.02 0 0.26 0.04
"ENSG00000120907.13" 0.7 0 0 0 0 0 0 0 0 0 0 0.22
"ENSG00000120910.10" 13.3 6.18 8.47 8.44 3.69 14.09 8.43 6.97 10.48 7.48 5.35 1.59
"ENSG00000120913.19" 7.07 2.36 2.92 23.83 15.8 15.42 3.23 10.08 9.27 28.49 27.91 0.93
"ENSG00000120915.9" 5.58 2.05 1.16 0 0.18 0.44 1.54 10.03 7.31 5.34 3.72 1.91
"ENSG00000120925.9" 5.65 2.32 3.23 5.73 6.07 7.69 9.14 10.23 8.8 2.52 2.53 1.95
"ENSG00000120937.8" 0 0 0 0.45 0 0 0 0 0 1.15 2.11 0
"ENSG00000120942.9" 3.38 2.7 2.42 11.42 11.29 10.54 4.92 14.17 8.54 3.79 3.39 1.75
"ENSG00000120948.11" 37.09 26 24.28 106.21 90.2 91.56 122.21 128.03 189.91 24.24 24.99 14.4
"ENSG00000120949.10" 0.43 0.29 0.33 0.08 0.11 0.02 0 0.17 0 0.06 0.16 0.04
"ENSG00000120952.4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000120963.7" 19.27 20.41 17.87 152.16 157.45 77.86 96.1 95.65 121.07 110.2 115.58 11.32
"ENSG00000120992.13" 32.37 17.46 20.09 99.95 50.14 154.01 229.01 223.15 217.24 30.09 17.97 22.42
"ENSG00000121005.4" 1.88 1.24 0.51 0 0 0 0.02 1.58 5.1 0 0.02 0.03
"ENSG00000121022.9" 15.81 11 14.61 107.55 91.76 54.98 56.19 82.84 67.12 37.09 31.99 10.28
"ENSG00000121039.5" 24.31 10.93 7.8 39.2 40.38 16.83 22.64 22.21 19.05 5.23 4.58 2.36
"ENSG00000121053.5" 0 0 0 0 0 0 0.05 0 0.04 0 0 0
